Date,Adj Close,Close,High,Low,Open,Volume,Stock_ID,Stock_Name
2025-05-12,361.64202880859375,370.0,375.5,368.0,375.0,4638215,2308.TW,台達電
2025-05-13,359.6872253417969,368.0,378.0,367.5,376.0,6316275,2308.TW,台達電
2025-05-14,363.59686279296875,372.0,375.0,369.5,369.5,9096626,2308.TW,台達電
2025-05-15,362.1307373046875,370.5,376.0,368.0,374.0,4578850,2308.TW,台達電
2025-05-16,362.61944580078125,371.0,372.0,364.0,367.0,4282212,2308.TW,台達電
2025-05-19,354.8001708984375,363.0,369.0,362.0,367.0,3935670,2308.TW,台達電
2025-05-20,357.2436828613281,365.5,368.5,361.0,361.0,4213227,2308.TW,台達電
2025-05-21,369.95001220703125,378.5,379.0,366.5,369.0,6185556,2308.TW,台達電
2025-05-22,369.4613342285156,378.0,383.5,372.5,376.5,6923417,2308.TW,台達電
2025-05-23,365.06298828125,373.5,380.5,372.0,378.0,5281106,2308.TW,台達電
2025-05-26,362.1307373046875,370.5,376.5,369.5,374.0,6179396,2308.TW,台達電
2025-05-27,359.1985168457031,367.5,372.5,365.0,368.0,4513583,2308.TW,台達電
2025-05-28,361.64202880859375,370.0,373.5,367.0,371.0,4201968,2308.TW,台達電
2025-05-29,365.55169677734375,374.0,381.5,372.5,373.0,13005295,2308.TW,台達電
2025-06-02,359.1985168457031,367.5,381.0,366.0,381.0,5906314,2308.TW,台達電
2025-06-03,370.9274597167969,379.5,386.0,373.0,374.5,14118434,2308.TW,台達電
2025-06-04,380.2128601074219,389.0,389.0,379.0,382.0,10651570,2308.TW,台達電
2025-06-05,389.0095520019531,398.0,398.5,390.0,395.0,11147342,2308.TW,台達電
2025-06-06,387.05474853515625,396.0,399.0,392.5,395.0,7562289,2308.TW,台達電
2025-06-09,388.5208435058594,397.5,398.0,393.0,397.5,3767191,2308.TW,台達電
2025-06-10,392.919189453125,402.0,403.5,398.0,398.0,6805847,2308.TW,台達電
2025-06-11,392.919189453125,402.0,404.0,396.5,402.0,6391497,2308.TW,台達電
2025-06-12,390.4756774902344,399.5,405.5,399.0,405.5,4715311,2308.TW,台達電
2025-06-13,389.0095520019531,398.0,402.5,393.5,395.0,6256987,2308.TW,台達電
2025-06-16,391.4530944824219,400.5,401.0,396.5,398.0,4977272,2308.TW,台達電
2025-06-17,392.9452819824219,395.0,398.5,393.0,395.0,6977658,2308.TW,台達電
2025-06-18,398.41668701171875,400.5,402.0,394.0,395.0,5519023,2308.TW,台達電
2025-06-19,401.8984680175781,404.0,408.0,400.5,400.5,9073025,2308.TW,台達電
